ano,nivel1,nivel2,nivel3,nivel4,nivel5,nivel6,valor_previsto,valor_arrecadado
2016,RECEITAS PATRIMONIAIS,RECEITAS DE CONCESSOES E PERMISSOES,RECEITA DE CONCESSOES E PERMISSOES - SERVICOS,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES - SERVICOS,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES - SERVICOS,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES-SERVICOS DE ESGOTAMENTO SANITARIO DA AP5,9329400.0,5701043.65
2016,RECEITAS PATRIMONIAIS,RECEITAS DE CONCESSOES E PERMISSOES,RECEITA DE CONCESSOES E PERMISSOES - SERVICOS,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES - SERVICOS,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES - SERVICOS,OUTORGA DE SERVICOS CEMITERIAIS E FUNERARIOS - CONCESSAO C.CIVIL,0.0,10963847.85
2016,RECEITAS PATRIMONIAIS,RECEITAS DE CONCESSOES E PERMISSOES,DEMAIS RECEITAS DE CONCESSOES E PERMISSOES,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES,331497518.0,61844203.1
2016,RECEITAS PATRIMONIAIS,RECEITAS DE CONCESSOES E PERMISSOES,DEMAIS RECEITAS DE CONCESSOES E PERMISSOES,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES,PERMISSAO PARA EXPLORACAO DE EQUIPAMENTO DE RECREACAO - SMAC,0.0,1213.57
2016,RECEITAS PATRIMONIAIS,RECEITAS DE CONCESSOES E PERMISSOES,DEMAIS RECEITAS DE CONCESSOES E PERMISSOES,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES,OUTRAS RECEITAS DE CONCESSOES E PERMISSOES,PERMISSAO DE USO - OBRAS - F/SPA,64331200.0,0.0
2016,RECEITAS PATRIMONIAIS,RECEITA DE CESSAO DE DIREITO,RECEITA DE CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS,RECEITA DE CESSAO DO DIERITO DE OPERACIONALIZACAO DE PAGAMENTOS DE PESSOAL,RECEITA DE CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS DE PESSOAL - ADM DIRETA,RECEITA DE CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS DE PESSOAL - ADM DIRETA,104170351.0,0.0
2016,RECEITAS PATRIMONIAIS,OUTRAS RECEITAS PATRIMONIAIS,OUTRAS RECEITAS PATRIMONIAIS,OUTRAS RECEITAS PATRIMONIAIS,OUTRAS RECEITAS PATRIMONIAIS - AUTARQUIAS E FUNDACOES,JUROS DE EMPRESTIMOS - FINANCIAMENTO IMOBILIARIO,42332500.0,28291140.98
2016,RECEITA INDUSTRIAL,RECEITA DA INDUSTRIA DE TRANSFORMACAO,RECEITA DA INDUSTRIA DE TRANSFORMACAO,RECEITA DA INDUSTRIA EDITORIAL E GRAFICA,RECEITA DA INDUSTRIA EDITORIAL E GRAFICA - EMPRESAS,SERVICOS GRAFICOS PARA TERCEIROS - EMAG,4631.0,2638.46
2016,RECEITA INDUSTRIAL,RECEITA DA INDUSTRIA DE TRANSFORMACAO,RECEITA DA INDUSTRIA DE TRANSFORMACAO,RECEITA DA INDUSTRIA EDITORIAL E GRAFICA,RECEITA DA INDUSTRIA EDITORIAL E GRAFICA - EMPRESAS,VENDAS/ASSINATURAS D.O.RIO PARA TERCEIROS - EMAG,74214.0,37152.0
2016,RECEITA INDUSTRIAL,RECEITA DA INDUSTRIA DE TRANSFORMACAO,RECEITA DA INDUSTRIA DE TRANSFORMACAO,RECEITA DA INDUSTRIA EDITORIAL E GRAFICA,RECEITA DA INDUSTRIA EDITORIAL E GRAFICA - EMPRESAS,VENDAS DE PERIODICOS/LIVROS/APARAS - EMAG,46647.0,14586.1
2016,RECEITA INDUSTRIAL,RECEITA DA INDUSTRIA DE TRANSFORMACAO,RECEITA DA INDUSTRIA DE TRANSFORMACAO,RECEITA DA INDUSTRIA EDITORIAL E GRAFICA,RECEITA DA INDUSTRIA EDITORIAL E GRAFICA - EMPRESAS,OUTROS SERVICOS GRAFICOS E FORMULARIOS - EMAG,182.0,0.0
2016,RECEITA INDUSTRIAL,RECEITA DA INDUSTRIA DE TRANSFORMACAO,RECEITA DA INDUSTRIA DE TRANSFORMACAO,RECEITA DA INDUSTRIA EDITORIAL E GRAFICA,RECEITA DA INDUSTRIA EDITORIAL E GRAFICA - EMPRESAS,SERVICOS DE PUBLICACOES PARA TERCEIROS - EMAG,2780920.0,2978324.35
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS DE INFORMACOES ESTATISTICAS,SERVICOS DE INFORMACOES ESTATISTICAS - AUTARQUIA E FUNDACAO,VENDA DE DADOS - IPP,215380.0,26313.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,"SERVICOS DE COLETA, TRANSPORTE, TRATAMENTO E DESTINO FINAL DE RESIDUOS SOLIDOS","SERVICOSCOLETA, TRANSP., TRATAMENTO DESTINO FINAL RESIDUOS SOLIDOS - EMPRESAS",SERVICOS ESPECIAIS DE LIMPEZA E REMOCAO - COMLURB,4562959.0,1692177.32
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,"SERVICOS DE COLETA, TRANSPORTE, TRATAMENTO E DESTINO FINAL DE RESIDUOS SOLIDOS","SERVICOSCOLETA, TRANSP., TRATAMENTO DESTINO FINAL RESIDUOS SOLIDOS - EMPRESAS",SERVICOS ESPECIAIS LIMPEZA E REMOCAO-COMLURB/CONCESSIONARIA PORTO NOVO,24936000.0,15169425.65
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,"SERVICOS DE CONSULTORIA,ASSISTENCIA TECNICA E ANALISE DE PROJETOS","SERVICOS CONSULTORIA, ASSIST. TECNICA ANALISE PROJETOS-AUTARQUIAS E FUNDACOES",SERVICOS DE CONSULTORIA -GEORIO,53123.0,0.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS DE SAUDE,OUTROS SERVICOS DE SAUDE,SERVICOS PRESTADOS DE MEDICINA VETERINARIA E ZOONOSES - FMS,0.0,405812.55
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS ADMINISTRATIVOS,SERVICOS DE VENDA DE EDITAIS,RECEITA DE EDITAIS DE LICITACAO - COMLURB,0.0,20856.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS ADMINISTRATIVOS,SERVICOS DE EXPEDICAO DE CERTIFICADOS,EMISSAO DE CERTIFICADOS - ADMINSTRACAO DIRETA,834280.0,593608.15
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS ADMINISTRATIVOS,SERVICOS DE VISTORIA DE VEICULOS,VISTORIA DE VEICULOS - ADMINISTRACAO DIRETA,24038.0,9171.33
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS ADMINISTRATIVOS,OUTROS SERVICOS ADMINISTRATIVOS,SERVICOS ADMINISTRATIVOS - DIRETA,12279452.0,9266728.43
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS ADMINISTRATIVOS,OUTROS SERVICOS ADMINISTRATIVOS,SERVICOS ADMINISTRATIVOS - RIOLUZ,255324.0,107389.1
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS ADMINISTRATIVOS,OUTROS SERVICOS ADMINISTRATIVOS,SERVICOS PELA CONCESSAO DE EMPRESTIMOS E FINANCIAMENTOS - PREVI-RIO,300000.0,0.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS ADMINISTRATIVOS,SERVICOS DE INSCRICAO EM CONCURSOS PUBLICOS,INSCRICAO EM CONCURSOS - ADM.DIRETA,0.0,2474920.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS ADMINISTRATIVOS,SERVICOS DE INSCRICAO EM CONCURSOS PUBLICOS,INSCRICAO EM CONCURSOS - ADM.DIRETA,2601500.0,0.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS ADMINISTRATIVOS,SERVICOS DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS,SERVICOS DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS-F/SPA,849.0,1677.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,OUTROS SERVICOS - EMPRESAS,OUTROS SERVICOS - IPLANRIO,0.0,11663.66
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,OUTROS SERVICOS - EMPRESAS,OUTROS SERVICOS - RIOTUR,281209.0,497857.99
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,OUTROS SERVICOS - EMPRESAS,OUTROS SERVICOS - RIOLUZ,0.0,1327.44
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,OUTROS SERVICOS - EMPRESAS,OUTROS SERVICOS - COMLURB,1383688.0,2205847.99
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,OUTROS SERVICOS - EMPRESAS,OUTROS SERVICOS - MULTIRIO,60275.0,0.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,SERVICOS DE ESTACIONAMENTOS E ESTADIAS,SERVICOS DE ESTACIONAMENTO TERCEIROS - CET RIO,40932.0,29362.8
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,SERVICOS DE ESTACIONAMENTOS E ESTADIAS,SERVICOS DE ESTACIONAMENTO TERCEIROS FUNDACAO CIDADE DAS ARTES,192000.0,47992.41
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,OUTROS SERVICOS - AUTARQUIAS E FUNDACOES,OUTROS SERVICOS - FPJ,998.0,0.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,OUTROS SERVICOS - AUTARQUIAS E FUNDACOES,OUTROS SERVICOS - RIOZOO,1312.0,2710.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,SERVICOS DE REMOCAO E PODA DE ARVORES,AUTORIZACAO PARA REMOCAO DE ARVORES - FPJ,150000.0,112726.04
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,SERVICO DE ESGOTAMENTO SANITARIO,REGULACAO E FISCALIZACAO DO SERVICO DE ESGOTAMENTO SANITARIO DA AP-5 - RIOAGUAS,4664700.0,2790363.63
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,OUTROS SERVICOS - ADMINISTRACAO DIRETA,SERVICOS DE CORTE DE ARVORE E/OU REMOCAO DE VEGETACAO,8005594.0,1340120.66
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,OUTROS SERVICOS - ADMINISTRACAO DIRETA,SERVICOS DE VENDA DE TIQUETE DE ESTACIONAMENTO-SMTR,5438814.0,3381280.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,OUTROS SERVICOS,OUTROS SERVICOS - ADMINISTRACAO DIRETA,SERVICOS DE REMOCAO E ESTADIA DE VEICULOS,23159455.0,14246287.08
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS EDUCACIONAIS,SERVICOS EDUCACIONAIS - EMPRESAS,SERVICOS SOCIO/CULTURAIS E EDUCACIONAIS - MULTIRIO,1584.0,500.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,VENDA DE INGRESSOS - RIOTUR,1752811.0,380568.7
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,COMISSAO DE DISTRIBUICAO DE FILMES - RIOFILME,1035597.0,0.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,RECUPERACAO DE CUSTO DE DISTRIBUICAO DE FILMES - RIOFILME,167866.0,0.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,PARTICIPACAO NOS DIREITOS AUTORAIS/PATRIMONIAIS - RIOFILME,799575.0,0.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,RECEITA DE BILHETERIA - RIOFILME,15146.0,28746.12
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,COMISSAO DE DISTRIBUICAO DE PRODUCOES AUDIOVISUAIS-CINEMA,968072.0,567603.93
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,COMISSAO DE DISTRIBUICAO DE PRODUCOES AUDIOVISUAIS-TV,342675.0,110342.15
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,COMISSAO DE DISTRIBUICAO DE PRODUCOES AUDIOVISUAIS-DVD,3786.0,0.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,COMISSAO DE DISTRIBUICAO DE PRODUCOES AUDIOVISUAIS-VOD,3786.0,1150.64
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,RECUPERACAO DE CUSTOS DE DISTRIBUICAO DE PRODUCOESAUDIOVISUAIS(P&A;),386219.0,145438.82
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - EMPRESAS,PARTICIPACAO NA RECEITA LIQUIDA DO PRODUTOR DE PRODUCOES AUDIOVISUAIS(RLP),1341039.0,682348.99
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - ADM. DIRETA,VENDA DE INGRESSOS - SMC,2268.0,1647.44
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - AUTARQUIAS E FUNDACOES,VENDA DE INGRESSOS - RIOZOO,6328980.0,1123575.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - AUTARQUIAS E FUNDACOES,VENDA DE INGRESSOS - PLANETARIO,835008.0,499765.45
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - AUTARQUIAS E FUNDACOES,VENDA DE INGRESSOS CONTRATO - PLANETARIO,32694.0,0.0
2016,RECEITA DE SERVICOS,RECEITA DE SERVICOS,RECEITA DE SERVICOS,SERVICOS RECREATIVOS E CULTURAIS,VENDA DE INGRESSOS - AUTARQUIAS E FUNDACOES,VENDA DE INGRESSOS - CIDADE DAS ARTES,6460000.0,280770.01
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS MULTIGOVERNAMENTAIS,TRANSFERENCIAS DE RECURSOS DO FUNDEB,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA LC 87/96,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA LC 87/96,6451533.0,4083007.36
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS MULTIGOVERNAMENTAIS,TRANSFERENCIAS DE RECURSOS DO FUNDEB,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA FPE,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA FPE,62490708.0,42912958.97
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS MULTIGOVERNAMENTAIS,TRANSFERENCIAS DE RECURSOS DO FUNDEB,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA ICMS,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA ICMS,1839508373.0,1132309607.25
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS MULTIGOVERNAMENTAIS,TRANSFERENCIAS DE RECURSOS DO FUNDEB,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA FPM,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA FPM,141071485.0,86307252.72
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS MULTIGOVERNAMENTAIS,TRANSFERENCIAS DE RECURSOS DO FUNDEB,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA ITR,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA ITR,493978.0,86802.61
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS MULTIGOVERNAMENTAIS,TRANSFERENCIAS DE RECURSOS DO FUNDEB,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA IPI-EX,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA IPI-EX,41581975.0,26470676.5
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS MULTIGOVERNAMENTAIS,TRANSFERENCIAS DE RECURSOS DO FUNDEB,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA IPVA,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA IPVA,145103607.0,149027430.02
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS MULTIGOVERNAMENTAIS,TRANSFERENCIAS DE RECURSOS DO FUNDEB,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA ITCM,TRANSFERENCIAS DE RECURSOS DO FUNDEB - PARCELA ITCM,43927024.0,53003531.41
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,OUTRAS TRANSFERENCIAS DA UNIAO,OUTRAS TRANSFERENCIAS DA UNIAO,AUXILIO FINANCEIRO PARA FOMENTAR AS EXPORTACOES - FEX,5157472.0,5779951.32
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,VIGILANCIA EM SAUDE,VIGILANCIA EPIDEMIOLOGICA E AMBIENTAL EM SAUDE,40567763.0,17785860.78
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,VIGILANCIA EM SAUDE,VIGILANCIA SANITARIA,0.0,600000.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,VIGILANCIA EM SAUDE,PISO VARIAVEL DE VIGILANCIA E PROMOCAO DA SAUDE,3820908.0,22041447.14
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA,3872209.0,5449109.08
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,ASSISTENCIA FARMACEUTICA,BASICO DA ASSISTENCIA FARMACEUTICA,32415339.0,27012783.3
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE - MAC,893739406.0,540197361.53
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,133951028.0,97879838.56
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,ASSISTENCIA BASICA,PISO DA ATENCAO BASICA FIXO - PAB FIXO,146976669.0,110232502.47
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,ASSISTENCIA BASICA,PISO DA ATENCAO BASICA VARIAVEL - PAB VARIAVEL,253478040.0,147454344.5
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,GESTAO DO SUS,QUALIFICACAO DE GESTAO DO SUS,0.0,76000.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSE FUNDO A FUNDO,GESTAO DO SUS,IMPLANTACAO DE ACOES EM SERVICOS DE SAUDE,100000.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIAS DO FNAS - BOLSA FAMILIA,14000000.0,4782007.05
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIAS DO FNAS - PISO BASICO FIXO,6768000.0,6668956.32
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIAS DO FNAS - PISO DE ALTA COMPLEXIDADE I,6696000.0,7973917.91
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIAS DO FNAS - PISO DE TRANSICAO DE MEDIA COMPLEXIDADE,3247334.0,541222.46
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIAS DO FNAS - PISO FIXO DE MEDIA COMPLEXIDADE,4656000.0,5477278.61
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIAS DO FNAS - PISO DE ALTA COMPLEXIDADE II - POP. DE RUA,3000000.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIAS DO FNAS - PISO FIXO DE MEDIA COMPLEXIDADE III - MEDIDAS SOCIOS EDUCATIVAS,1980000.0,0.0
